id,Date,Replicate,totaltime,totaltimehr,Video,timestamp,real_time,Species,Bites,Treatment,Notes
3646,5/23/25,36,11967,1.9945,111302,316,11:16:18,Zanclus cornutus,29,Removal,
3647,5/23/25,36,11967,1.9945,111302,318,11:16:20,Scarus psittacus,2,Removal,
3648,5/23/25,36,11967,1.9945,111302,318,11:16:20,Cheilinus chlorourus,0,Removal,
3649,5/23/25,36,11967,1.9945,111302,319,11:16:21,Thalassoma hardwicke,0,Removal,
3650,5/23/25,36,11967,1.9945,111302,350,11:16:52,Cheilinus chlorourus,1,Removal,
3651,5/23/25,36,11967,1.9945,111302,350,11:16:52,Parupeneus multifasciatus,9,Removal,
3652,5/23/25,36,11967,1.9945,111302,404,11:17:06,Stethojulis bandanensis,0,Removal,
3653,5/23/25,36,11967,1.9945,111302,415,11:17:17,Parupeneus multifasciatus,1,Removal,
3654,5/23/25,36,11967,1.9945,111302,454,11:17:56,Scarus psittacus,19,Removal,
3655,5/23/25,36,11967,1.9945,111302,502,11:18:04,Scarus psittacus,12,Removal,
3656,5/23/25,36,11967,1.9945,111302,520,11:18:22,Ctenochaetus striatus,4,Removal,
3657,5/23/25,36,11967,1.9945,111302,526,11:18:28,Scarus psittacus,24,Removal,
3658,5/23/25,36,11967,1.9945,111302,600,11:19:02,Balistapus undulatus,3,Removal,
3659,5/23/25,36,11967,1.9945,111302,619,11:19:21,Zanclus cornutus,5,Removal,
3660,5/23/25,36,11967,1.9945,111302,623,11:19:25,Chlorurus sordidus,2,Removal,
3661,5/23/25,36,11967,1.9945,111302,623,11:19:25,Cheilinus chlorourus,1,Removal,
3662,5/23/25,36,11967,1.9945,111302,626,11:19:28,Chlorurus sordidus,6,Removal,
3663,5/23/25,36,11967,1.9945,111302,626,11:19:28,Zebrasoma scopas,18,Removal,
3664,5/23/25,36,11967,1.9945,111302,635,11:19:37,Chlorurus sordidus,2,Removal,
3665,5/23/25,36,11967,1.9945,111302,639,11:19:41,Scarus psittacus,28,Removal,
3666,5/23/25,36,11967,1.9945,111302,639,11:19:41,Scarus psittacus,27,Removal,
3667,5/23/25,36,11967,1.9945,111302,640,11:19:42,Chlorurus sordidus,3,Removal,
3668,5/23/25,36,11967,1.9945,111302,649,11:19:51,Thalassoma hardwicke,0,Removal,
3669,5/23/25,36,11967,1.9945,111302,654,11:19:56,Chlorurus sordidus,2,Removal,
3670,5/23/25,36,11967,1.9945,111302,701,11:20:03,Chlorurus sordidus,12,Removal,
3671,5/23/25,36,11967,1.9945,111302,703,11:20:05,Chlorurus sordidus,0,Removal,
3672,5/23/25,36,11967,1.9945,111302,704,11:20:06,Cheilinus chlorourus,0,Removal,
3673,5/23/25,36,11967,1.9945,111302,710,11:20:12,Zebrasoma scopas,21,Removal,
3674,5/23/25,36,11967,1.9945,111302,710,11:20:12,Zebrasoma scopas,17,Removal,
3675,5/23/25,36,11967,1.9945,111302,718,11:20:20,Ctenochaetus striatus,11,Removal,
3676,5/23/25,36,11967,1.9945,111302,747,11:20:49,Cheilinus chlorourus,0,Removal,
3677,5/23/25,36,11967,1.9945,111302,747,11:20:49,Zanclus cornutus,8,Removal,
3678,5/23/25,36,11967,1.9945,111302,751,11:20:53,Ctenochaetus striatus,6,Removal,
3679,5/23/25,36,11967,1.9945,111302,814,11:21:16,Ctenochaetus striatus,18,Removal,
3680,5/23/25,36,11967,1.9945,111302,846,11:21:48,Chlorurus sordidus,0,Removal,
3681,5/23/25,36,11967,1.9945,111302,847,11:21:49,Chlorurus sordidus,0,Removal,
3682,5/23/25,36,11967,1.9945,111302,852,11:21:54,Scarus psittacus,17,Removal,
3683,5/23/25,36,11967,1.9945,111302,901,11:22:03,Chlorurus sordidus,4,Removal,
3684,5/23/25,36,11967,1.9945,111302,914,11:22:16,Chlorurus sordidus,5,Removal,
3685,5/23/25,36,11967,1.9945,111302,948,11:22:50,Chlorurus sordidus,1,Removal,
3686,5/23/25,36,11967,1.9945,111302,951,11:22:53,Chlorurus sordidus,4,Removal,
3687,5/23/25,36,11967,1.9945,111302,1107,11:24:09,Zebrasoma scopas,0,Removal,
3688,5/23/25,36,11967,1.9945,111302,1119,11:24:21,Chlorurus sordidus,1,Removal,
3689,5/23/25,36,11967,1.9945,111302,1123,11:24:25,Chlorurus sordidus,6,Removal,
3690,5/23/25,36,11967,1.9945,111302,1123,11:24:25,Ctenochaetus striatus,8,Removal,
3691,5/23/25,36,11967,1.9945,111302,1215,11:25:17,Ctenochaetus striatus,1,Removal,
3692,5/23/25,36,11967,1.9945,111302,1216,11:25:18,Thalassoma hardwicke,1,Removal,
3693,5/23/25,36,11967,1.9945,111302,1242,11:25:44,Scarus psittacus,10,Removal,
3694,5/23/25,36,11967,1.9945,111302,1245,11:25:47,Chlorurus sordidus,1,Removal,
3695,5/23/25,36,11967,1.9945,111302,1252,11:25:54,Zanclus cornutus,10,Removal,
3696,5/23/25,36,11967,1.9945,111302,1312,11:26:14,Thalassoma hardwicke,0,Removal,
3697,5/23/25,36,11967,1.9945,111302,1319,11:26:21,Scarus psittacus,3,Removal,
3698,5/23/25,36,11967,1.9945,112633,0,11:26:33,Zanclus cornutus,12,Removal,
3699,5/23/25,36,11967,1.9945,112633,0,11:26:33,Scarus psittacus,8,Removal,
3700,5/23/25,36,11967,1.9945,112633,13,11:26:46,Scarus psittacus,2,Removal,
3701,5/23/25,36,11967,1.9945,112633,15,11:26:48,Parupeneus multifasciatus,8,Removal,
3702,5/23/25,36,11967,1.9945,112633,26,11:26:59,Cheilinus chlorourus,0,Removal,
3703,5/23/25,36,11967,1.9945,112633,47,11:27:20,Ctenochaetus striatus,1,Removal,
3704,5/23/25,36,11967,1.9945,112633,106,11:27:39,Chlorurus sordidus,0,Removal,
3705,5/23/25,36,11967,1.9945,112633,125,11:27:58,Stethojulis bandanensis,0,Removal,
3706,5/23/25,36,11967,1.9945,112633,128,11:28:01,Thalassoma hardwicke,0,Removal,
3707,5/23/25,36,11967,1.9945,112633,140,11:28:13,Ctenochaetus striatus,7,Removal,
3708,5/23/25,36,11967,1.9945,112633,152,11:28:25,Cheilinus chlorourus,0,Removal,
3709,5/23/25,36,11967,1.9945,112633,206,11:28:39,Chlorurus sordidus,6,Removal,
3710,5/23/25,36,11967,1.9945,112633,302,11:29:35,Cheilinus chlorourus,0,Removal,
3711,5/23/25,36,11967,1.9945,112633,319,11:29:52,Zebrasoma scopas,2,Removal,
3712,5/23/25,36,11967,1.9945,112633,319,11:29:52,Cheilinus chlorourus,0,Removal,
3713,5/23/25,36,11967,1.9945,112633,342,11:30:15,Scarus psittacus,6,Removal,
3714,5/23/25,36,11967,1.9945,112633,447,11:31:20,Zebrasoma scopas,3,Removal,
3715,5/23/25,36,11967,1.9945,112633,514,11:31:47,Zebrasoma scopas,5,Removal,
3716,5/23/25,36,11967,1.9945,112633,523,11:31:56,Zebrasoma scopas,1,Removal,
3717,5/23/25,36,11967,1.9945,112633,600,11:32:33,Scarus psittacus,2,Removal,
3718,5/23/25,36,11967,1.9945,112633,600,11:32:33,Scarus psittacus,16,Removal,
3719,5/23/25,36,11967,1.9945,112633,600,11:32:33,Cheilinus chlorourus,0,Removal,
3720,5/23/25,36,11967,1.9945,112633,606,11:32:39,Chlorurus sordidus,1,Removal,
3721,5/23/25,36,11967,1.9945,112633,609,11:32:42,Chlorurus sordidus,1,Removal,
3722,5/23/25,36,11967,1.9945,112633,612,11:32:45,Chlorurus sordidus,4,Removal,
3723,5/23/25,36,11967,1.9945,112633,612,11:32:45,Thalassoma hardwicke,0,Removal,
3724,5/23/25,36,11967,1.9945,112633,630,11:33:03,Stethojulis bandanensis,4,Removal,
3725,5/23/25,36,11967,1.9945,112633,645,11:33:18,Chlorurus sordidus,4,Removal,
3726,5/23/25,36,11967,1.9945,112633,654,11:33:27,Stethojulis bandanensis,1,Removal,
3727,5/23/25,36,11967,1.9945,112633,726,11:33:59,Chlorurus sordidus,1,Removal,
3728,5/23/25,36,11967,1.9945,112633,738,11:34:11,Cheilinus chlorourus,0,Removal,
3729,5/23/25,36,11967,1.9945,112633,737,11:34:10,Thalassoma hardwicke,1,Removal,
3730,5/23/25,36,11967,1.9945,112633,749,11:34:22,Halichoeres marginatus,6,Removal,
3731,5/23/25,36,11967,1.9945,112633,758,11:34:31,Thalassoma hardwicke,0,Removal,
3732,5/23/25,36,11967,1.9945,112633,802,11:34:35,Scarus psittacus,11,Removal,
3733,5/23/25,36,11967,1.9945,112633,836,11:35:09,Cheilinus chlorourus,0,Removal,
3734,5/23/25,36,11967,1.9945,112633,845,11:35:18,Halichoeres marginatus,2,Removal,
3735,5/23/25,36,11967,1.9945,112633,1040,11:37:13,Scarus psittacus,13,Removal,
3736,5/23/25,36,11967,1.9945,112633,1055,11:37:28,Scarus psittacus,1,Removal,
3737,5/23/25,36,11967,1.9945,112633,1109,11:37:42,Chlorurus sordidus,2,Removal,
3738,5/23/25,36,11967,1.9945,112633,1112,11:37:45,Chlorurus sordidus,7,Removal,
3739,5/23/25,36,11967,1.9945,112633,1129,11:38:02,Cheilinus chlorourus,0,Removal,
3740,5/23/25,36,11967,1.9945,112633,1155,11:38:28,Cheilinus chlorourus,0,Removal,
3741,5/23/25,36,11967,1.9945,112633,1218,11:38:51,Chlorurus sordidus,3,Removal,
3742,5/23/25,36,11967,1.9945,112633,1257,11:39:30,Ctenochaetus striatus,7,Removal,
3743,5/23/25,36,11967,1.9945,112633,1301,11:39:34,Cheilinus chlorourus,0,Removal,
3744,5/23/25,36,11967,1.9945,112633,1314,11:39:47,Stethojulis bandanensis,3,Removal,
3745,5/23/25,36,11967,1.9945,112633,1328,11:40:01,Zebrasoma scopas,0,Removal,
3746,5/23/25,36,11967,1.9945,114004,0,11:40:04,Stethojulis bandanensis,0,Removal,
3747,5/23/25,36,11967,1.9945,11967,3,1:20:10,Scarus psittacus,1,Removal,
3748,5/23/25,36,11967,1.9945,114004,3,11:40:07,Thalassoma hardwicke,0,Removal,
3749,5/23/25,36,11967,1.9945,114004,13,11:40:17,Chlorurus sordidus,1,Removal,
3750,5/23/25,36,11967,1.9945,114004,18,11:40:22,Chlorurus sordidus,1,Removal,
3751,5/23/25,36,11967,1.9945,114004,32,11:40:36,Stethojulis bandanensis,2,Removal,
3752,5/23/25,36,11967,1.9945,114004,32,11:40:36,Cheilinus chlorourus,0,Removal,
3753,5/23/25,37,11055,1.8425,94048,336,9:44:24,Acanthurus nigrofuscus,0,Removal,
3754,5/23/25,37,11055,1.8425,94048,956,9:50:44,Ctenochaetus striatus,0,Removal,
3755,5/23/25,37,11055,1.8425,94048,1150,9:52:38,Thalassoma hardwicke,0,Removal,
3756,5/23/25,37,11055,1.8425,94048,1226,9:53:14,Cheilinus chlorourus,2,Removal,
3757,5/23/25,37,11055,1.8425,94048,1226,9:53:14,Stegastes nigricans,3,Removal,
3758,5/23/25,37,11055,1.8425,94048,1311,9:53:59,Cheilinus chlorourus,2,Removal,
3759,5/23/25,37,11055,1.8425,95419,207,9:56:26,Cheilinus chlorourus,17,Removal,
3760,5/23/25,37,11055,1.8425,95419,245,9:57:04,Stegastes nigricans,4,Removal,
3761,5/23/25,37,11055,1.8425,95419,422,9:58:41,Ctenochaetus striatus,0,Removal,
3762,5/23/25,37,11055,1.8425,95419,427,9:58:46,Thalassoma hardwicke,0,Removal,
3763,5/23/25,37,11055,1.8425,95419,456,9:59:15,Thalassoma hardwicke,1,Removal,
3764,5/23/25,37,11055,1.8425,95419,509,9:59:28,Balistapus undulatus,1,Removal,
3765,5/23/25,37,11055,1.8425,95419,525,9:59:44,Acanthurus nigrofuscus,6,Removal,
3766,5/23/25,37,11055,1.8425,95419,604,10:00:23,Acanthurus nigrofuscus,1,Removal,
3767,5/23/25,37,11055,1.8425,95419,833,10:02:52,Acanthurus nigrofuscus,3,Removal,
3768,5/23/25,37,11055,1.8425,95419,847,10:03:06,Balistapus undulatus,0,Removal,
3769,5/23/25,37,11055,1.8425,100750,147,10:09:37,Chlorurus sordidus,2,Removal,
3770,5/23/25,37,11055,1.8425,100750,522,10:13:12,Acanthurus nigrofuscus,14,Removal,
3771,5/23/25,37,11055,1.8425,100750,608,10:13:58,Balistapus undulatus,2,Removal,
3772,5/23/25,37,11055,1.8425,100750,710,10:15:00,Thalassoma hardwicke,1,Removal,
3773,5/23/25,37,11055,1.8425,100750,755,10:15:45,Thalassoma hardwicke,0,Removal,
3774,5/23/25,37,11055,1.8425,100750,757,10:15:47,Ctenochaetus striatus,5,Removal,
3775,5/23/25,37,11055,1.8425,100750,803,10:15:53,Acanthurus nigrofuscus,2,Removal,
3776,5/23/25,37,11055,1.8425,100750,1126,10:19:16,Acanthurus nigrofuscus,1,Removal,
3777,5/23/25,37,11055,1.8425,100750,1216,10:20:06,Thalassoma hardwicke,1,Removal,
3778,5/23/25,37,11055,1.8425,100750,1226,10:20:16,Acanthurus nigrofuscus,1,Removal,
3779,5/23/25,37,11055,1.8425,100750,1236,10:20:26,Thalassoma hardwicke,0,Removal,
3780,5/23/25,37,11055,1.8425,100750,1301,10:20:51,Thalassoma hardwicke,0,Removal,
3781,5/23/25,37,11055,1.8425,100750,1315,10:21:05,Thalassoma hardwicke,0,Removal,
3782,5/23/25,37,11055,1.8425,102121,27,10:21:48,Ctenochaetus striatus,2,Removal,
3783,5/23/25,37,11055,1.8425,102121,29,10:21:50,Ctenochaetus striatus,5,Removal,
3784,5/23/25,37,11055,1.8425,102121,118,10:22:39,Acanthurus nigrofuscus,10,Removal,
3785,5/23/25,37,11055,1.8425,102121,252,10:24:13,Thalassoma hardwicke,0,Removal,
3786,5/23/25,37,11055,1.8425,102121,252,10:24:13,Acanthurus nigrofuscus,0,Removal,
3787,5/23/25,37,11055,1.8425,102121,321,10:24:42,Thalassoma hardwicke,0,Removal,
3788,5/23/25,37,11055,1.8425,102121,355,10:25:16,Acanthurus nigrofuscus,0,Removal,
3789,5/23/25,37,11055,1.8425,102121,551,10:27:12,Acanthurus nigrofuscus,12,Removal,
3790,5/23/25,37,11055,1.8425,102121,651,10:28:12,Acanthurus nigrofuscus,7,Removal,
3791,5/23/25,37,11055,1.8425,102121,750,10:29:11,Epinephelus merra,0,Removal,
3792,5/23/25,37,11055,1.8425,102121,823,10:29:44,Ctenochaetus striatus,0,Removal,
3793,5/23/25,37,11055,1.8425,102121,902,10:30:23,Acanthurus nigrofuscus,1,Removal,
3794,5/23/25,37,11055,1.8425,102121,924,10:30:45,Acanthurus nigrofuscus,11,Removal,
3795,5/23/25,37,11055,1.8425,102121,1033,10:31:54,Cheilinus chlorourus,0,Removal,
3796,5/23/25,37,11055,1.8425,102121,1042,10:32:03,Acanthurus nigrofuscus,3,Removal,
3797,5/23/25,37,11055,1.8425,102121,1049,10:32:10,Ctenochaetus striatus,0,Removal,
3798,5/23/25,37,11055,1.8425,102121,1056,10:32:17,Scarus psittacus,0,Removal,
3799,5/23/25,37,11055,1.8425,102121,1159,10:33:20,Cheilinus chlorourus,0,Removal,
3800,5/23/25,37,11055,1.8425,103451,16,10:35:07,Acanthurus nigrofuscus,5,Removal,
3801,5/23/25,37,11055,1.8425,103451,24,10:35:15,Acanthurus nigrofuscus,7,Removal,
3802,5/23/25,37,11055,1.8425,103451,123,10:36:14,Acanthurus nigrofuscus,0,Removal,
3803,5/23/25,37,11055,1.8425,103451,257,10:37:48,Acanthurus nigrofuscus,5,Removal,
3804,5/23/25,37,11055,1.8425,103451,311,10:38:02,Balistapus undulatus,0,Removal,
3805,5/23/25,37,11055,1.8425,103451,333,10:38:24,Acanthurus nigrofuscus,3,Removal,
3806,5/23/25,37,11055,1.8425,103451,503,10:39:54,Acanthurus nigrofuscus,5,Removal,
3807,5/23/25,37,11055,1.8425,103451,741,10:42:32,Ctenochaetus striatus,4,Removal,
3808,5/23/25,37,11055,1.8425,103451,1012,10:45:03,Acanthurus nigrofuscus,15,Removal,
3809,5/23/25,37,11055,1.8425,103451,1131,10:46:22,Acanthurus nigrofuscus,2,Removal,
3810,5/23/25,37,11055,1.8425,103451,1253,10:47:44,Acanthurus nigrofuscus,1,Removal,
3811,5/23/25,37,11055,1.8425,104822,228,10:50:50,Acanthurus nigrofuscus,13,Removal,
3812,5/23/25,37,11055,1.8425,104822,236,10:50:58,Ctenochaetus striatus,4,Removal,
3813,5/23/25,37,11055,1.8425,104822,438,10:53:00,Acanthurus nigrofuscus,1,Removal,
3814,5/23/25,37,11055,1.8425,104822,712,10:55:34,Acanthurus nigrofuscus,2,Removal,
3815,5/23/25,37,11055,1.8425,104822,759,10:56:21,Ctenochaetus striatus,4,Removal,
3816,5/23/25,37,11055,1.8425,104822,805,10:56:27,Ctenochaetus striatus,3,Removal,
3817,5/23/25,37,11055,1.8425,104822,818,10:56:40,Scarus psittacus,12,Removal,
3818,5/23/25,37,11055,1.8425,104822,829,10:56:51,Acanthurus nigrofuscus,6,Removal,
3819,5/23/25,37,11055,1.8425,104822,837,10:56:59,Ctenochaetus striatus,1,Removal,
3820,5/23/25,37,11055,1.8425,104822,1049,10:59:11,Acanthurus nigrofuscus,2,Removal,
3821,5/23/25,37,11055,1.8425,110153,106,11:02:59,Acanthurus nigrofuscus,2,Removal,
3822,5/23/25,37,11055,1.8425,110153,208,11:04:01,Ctenochaetus striatus,5,Removal,
3823,5/23/25,37,11055,1.8425,110153,241,11:04:34,Acanthurus nigrofuscus,15,Removal,
3824,5/23/25,37,11055,1.8425,110153,501,11:06:54,Ctenochaetus striatus,1,Removal,
3825,5/23/25,37,11055,1.8425,110153,506,11:06:59,Scarus psittacus,3,Removal,
3826,5/23/25,37,11055,1.8425,110153,517,11:07:10,Ctenochaetus striatus,1,Removal,
3827,5/23/25,37,11055,1.8425,110153,524,11:07:17,Acanthurus nigrofuscus,11,Removal,
3828,5/23/25,37,11055,1.8425,110153,549,11:07:42,Thalassoma hardwicke,0,Removal,
3829,5/23/25,37,11055,1.8425,110153,604,11:07:57,Thalassoma hardwicke,0,Removal,
3830,5/23/25,37,11055,1.8425,110153,614,11:08:07,Ctenochaetus striatus,3,Removal,
3831,5/23/25,37,11055,1.8425,110153,626,11:08:19,Thalassoma hardwicke,0,Removal,
3832,5/23/25,37,11055,1.8425,110153,635,11:08:28,Ctenochaetus striatus,7,Removal,
3833,5/23/25,37,11055,1.8425,110153,656,11:08:49,Thalassoma hardwicke,0,Removal,
3834,5/23/25,37,11055,1.8425,110153,659,11:08:52,Ctenochaetus striatus,12,Removal,
3835,5/23/25,37,11055,1.8425,110153,807,11:10:00,Thalassoma hardwicke,0,Removal,
3836,5/23/25,37,11055,1.8425,110153,807,11:10:00,Acanthurus nigrofuscus,8,Removal,
3837,5/23/25,37,11055,1.8425,110153,809,11:10:02,Ctenochaetus striatus,0,Removal,
3838,5/23/25,37,11055,1.8425,110153,815,11:10:08,Thalassoma hardwicke,0,Removal,
3839,5/23/25,37,11055,1.8425,110153,836,11:10:29,Balistapus undulatus,0,Removal,
3840,5/23/25,37,11055,1.8425,110153,839,11:10:32,Acanthurus nigrofuscus,1,Removal,
3841,5/23/25,37,11055,1.8425,110153,1024,11:12:17,Acanthurus nigrofuscus,4,Removal,
3842,5/23/25,37,11055,1.8425,110153,1157,11:13:50,Acanthurus nigrofuscus,7,Removal,
3843,5/23/25,37,11055,1.8425,110153,1200,11:13:53,Ctenochaetus striatus,9,Removal,
3844,5/23/25,37,11055,1.8425,110153,1232,11:14:25,Thalassoma hardwicke,1,Removal,
3845,5/23/25,37,11055,1.8425,110153,1318,11:15:11,Acanthurus nigrofuscus,3,Removal,
3846,5/23/25,37,11055,1.8425,111523,6,11:15:29,Acanthurus nigrofuscus,17,Removal,
3847,5/23/25,37,11055,1.8425,111523,8,11:15:31,Ctenochaetus striatus,6,Removal,
3848,5/23/25,37,11055,1.8425,111523,40,11:16:03,Ctenochaetus striatus,1,Removal,
3849,5/23/25,37,11055,1.8425,111523,222,11:17:45,Acanthurus nigrofuscus,7,Removal,
3850,5/23/25,37,11055,1.8425,111523,239,11:18:02,Ctenochaetus striatus,3,Removal,
3851,5/23/25,37,11055,1.8425,111523,302,11:18:25,Balistapus undulatus,0,Removal,
3852,5/23/25,37,11055,1.8425,111523,319,11:18:42,Acanthurus nigrofuscus,1,Removal,
3853,5/23/25,37,11055,1.8425,111523,437,11:20:00,Acanthurus nigrofuscus,14,Removal,
3854,5/23/25,37,11055,1.8425,111523,541,11:21:04,Ctenochaetus striatus,7,Removal,
3855,5/23/25,37,11055,1.8425,111523,624,11:21:47,Chlorurus sordidus,0,Removal,
3856,5/23/25,37,11055,1.8425,111523,728,11:22:51,Acanthurus nigrofuscus,5,Removal,
3857,5/23/25,37,11055,1.8425,111523,1050,11:26:13,Acanthurus nigrofuscus,5,Removal,
3858,5/23/25,37,11055,1.8425,111523,1105,11:26:28,Ctenochaetus striatus,3,Removal,
3859,5/23/25,37,11055,1.8425,111523,1240,11:28:03,Acanthurus nigrofuscus,18,Removal,
3860,5/23/25,37,11055,1.8425,112854,143,11:30:37,Acanthurus nigrofuscus,4,Removal,
3861,5/23/25,37,11055,1.8425,112854,310,11:32:04,Acanthurus nigrofuscus,4,Removal,
3862,5/23/25,37,11055,1.8425,112854,314,11:32:08,Ctenochaetus striatus,8,Removal,
3863,5/23/25,37,11055,1.8425,112854,332,11:32:26,Ctenochaetus striatus,7,Removal,
3864,5/23/25,37,11055,1.8425,112854,450,11:33:44,Ctenochaetus striatus,4,Removal,
3865,5/23/25,37,11055,1.8425,112854,528,11:34:22,Ctenochaetus striatus,2,Removal,
3866,5/23/25,37,11055,1.8425,112854,531,11:34:25,Ctenochaetus striatus,3,Removal,
3867,5/23/25,37,11055,1.8425,112854,539,11:34:33,Acanthurus nigrofuscus,12,Removal,
3868,5/23/25,37,11055,1.8425,112854,557,11:34:51,Ctenochaetus striatus,5,Removal,
3869,5/23/25,38,11748,1.958,94534,158,9:47:32,Ctenochaetus striatus,0,Removal,
3870,5/23/25,38,11748,1.958,94534,216,9:47:50,Thalassoma hardwicke,0,Removal,
3871,5/23/25,38,11748,1.958,94534,224,9:47:58,Thalassoma hardwicke,0,Removal,
3872,5/23/25,38,11748,1.958,94534,235,9:48:09,Scarus psittacus,4,Removal,
3873,5/23/25,38,11748,1.958,94534,236,9:48:10,Scarus psittacus,3,Removal,
3874,5/23/25,38,11748,1.958,94534,237,9:48:11,Scarus psittacus,4,Removal,
3875,5/23/25,38,11748,1.958,94534,237,9:48:11,Scarus psittacus,3,Removal,
3876,5/23/25,38,11748,1.958,94534,400,9:49:34,Acanthurus nigrofuscus,23,Removal,
3877,5/23/25,38,11748,1.958,94534,448,9:50:22,Acanthurus nigrofuscus,54,Removal,
3878,5/23/25,38,11748,1.958,94534,506,9:50:40,Acanthurus nigrofuscus,1,Removal,
3879,5/23/25,38,11748,1.958,94534,613,9:51:47,Chlorurus sordidus,1,Removal,
3880,5/23/25,38,11748,1.958,94534,614,9:51:48,Chlorurus sordidus,11,Removal,
3881,5/23/25,38,11748,1.958,94534,627,9:52:01,Acanthurus nigrofuscus,40,Removal,
3882,5/23/25,38,11748,1.958,94534,634,9:52:08,Ctenochaetus striatus,13,Removal,
3883,5/23/25,38,11748,1.958,94534,646,9:52:20,Thalassoma hardwicke,1,Removal,
3884,5/23/25,38,11748,1.958,94534,654,9:52:28,Acanthurus nigrofuscus,30,Removal,
3885,5/23/25,38,11748,1.958,94534,702,9:52:36,Chlorurus sordidus,3,Removal,
3886,5/23/25,38,11748,1.958,94534,702,9:52:36,Chlorurus sordidus,7,Removal,
3887,5/23/25,38,11748,1.958,94534,704,9:52:38,Chlorurus sordidus,4,Removal,
3888,5/23/25,38,11748,1.958,94534,708,9:52:42,Acanthurus nigrofuscus,3,Removal,
3889,5/23/25,38,11748,1.958,94534,713,9:52:47,Thalassoma hardwicke,0,Removal,
3890,5/23/25,38,11748,1.958,94534,719,9:52:53,Balistapus undulatus,20,Removal,
3891,5/23/25,38,11748,1.958,94534,721,9:52:55,Acanthurus nigrofuscus,41,Removal,
3892,5/23/25,38,11748,1.958,94534,730,9:53:04,Chlorurus sordidus,3,Removal,
3893,5/23/25,38,11748,1.958,94534,730,9:53:04,Chlorurus sordidus,5,Removal,
3894,5/23/25,38,11748,1.958,94534,734,9:53:08,Acanthurus nigrofuscus,7,Removal,
3895,5/23/25,38,11748,1.958,94534,735,9:53:09,Chlorurus sordidus,13,Removal,
3896,5/23/25,38,11748,1.958,94534,752,9:53:26,Acanthurus nigrofuscus,31,Removal,
3897,5/23/25,38,11748,1.958,94534,803,9:53:37,Thalassoma hardwicke,0,Removal,
3898,5/23/25,38,11748,1.958,94534,808,9:53:42,Chlorurus sordidus,15,Removal,
3899,5/23/25,38,11748,1.958,94534,809,9:53:43,Chlorurus sordidus,5,Removal,
3900,5/23/25,38,11748,1.958,94534,809,9:53:43,Chlorurus sordidus,7,Removal,
3901,5/23/25,38,11748,1.958,94534,821,9:53:55,Acanthurus nigrofuscus,27,Removal,
3902,5/23/25,38,11748,1.958,94534,828,9:54:02,Acanthurus nigrofuscus,7,Removal,
3903,5/23/25,38,11748,1.958,94534,905,9:54:39,Chlorurus sordidus,0,Removal,
3904,5/23/25,38,11748,1.958,94534,930,9:55:04,Acanthurus nigrofuscus,4,Removal,
3905,5/23/25,38,11748,1.958,94534,935,9:55:09,Chlorurus sordidus,6,Removal,
3906,5/23/25,38,11748,1.958,94534,947,9:55:21,Ctenochaetus striatus,4,Removal,
3907,5/23/25,38,11748,1.958,94534,949,9:55:23,Acanthurus nigrofuscus,14,Removal,
3908,5/23/25,38,11748,1.958,94534,952,9:55:26,Chlorurus sordidus,0,Removal,
3909,5/23/25,38,11748,1.958,94534,1003,9:55:37,Chlorurus sordidus,8,Removal,
3910,5/23/25,38,11748,1.958,94534,1047,9:56:21,Ctenochaetus striatus,19,Removal,
3911,5/23/25,38,11748,1.958,94534,1047,9:56:21,Acanthurus nigrofuscus,9,Removal,
3912,5/23/25,38,11748,1.958,94534,1112,9:56:46,Balistapus undulatus,1,Removal,
3913,5/23/25,38,11748,1.958,94534,1132,9:57:06,Acanthurus nigrofuscus,1,Removal,
3914,5/23/25,38,11748,1.958,94534,1134,9:57:08,Acanthurus nigrofuscus,12,Removal,
3915,5/23/25,38,11748,1.958,94534,1146,9:57:20,Thalassoma hardwicke,1,Removal,
3916,5/23/25,38,11748,1.958,94534,1202,9:57:36,Ctenochaetus striatus,12,Removal,
3917,5/23/25,38,11748,1.958,94534,1204,9:57:38,Acanthurus nigrofuscus,3,Removal,
3918,5/23/25,38,11748,1.958,94534,1205,9:57:39,Acanthurus nigrofuscus,11,Removal,
3919,5/23/25,38,11748,1.958,94534,1242,9:58:16,Acanthurus nigrofuscus,1,Removal,
3920,5/23/25,38,11748,1.958,94534,1253,9:58:27,Acanthurus nigrofuscus,15,Removal,
3921,5/23/25,38,11748,1.958,94534,1311,9:58:45,Ctenochaetus striatus,9,Removal,
3922,5/23/25,38,11748,1.958,95904,35,9:59:39,Acanthurus nigrofuscus,15,Removal,
3923,5/23/25,38,11748,1.958,95904,39,9:59:43,Acanthurus nigrofuscus,23,Removal,
3924,5/23/25,38,11748,1.958,95904,42,9:59:46,Ctenochaetus striatus,40,Removal,
3925,5/23/25,38,11748,1.958,95904,139,10:00:43,Acanthurus nigrofuscus,2,Removal,
3926,5/23/25,38,11748,1.958,95904,202,10:01:06,Balistapus undulatus,1,Removal,
3927,5/23/25,38,11748,1.958,95904,204,10:01:08,Ctenochaetus striatus,15,Removal,
3928,5/23/25,38,11748,1.958,95904,208,10:01:12,Acanthurus nigrofuscus,6,Removal,
3929,5/23/25,38,11748,1.958,95904,229,10:01:33,Chlorurus sordidus,9,Removal,
3930,5/23/25,38,11748,1.958,95904,232,10:01:36,Acanthurus nigrofuscus,5,Removal,
